nu,[0](Z)-HFC-1234ze-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1851.33991,1.0
1851.400175,1.0
1851.46044,1.0
1851.520705,1.0
1851.58097,1.0
1851.641235,1.0
1851.7015,1.0
1851.761765,1.0
1851.82203,1.0
1851.882295,1.0
1851.94256,1.0
1852.002825,1.0
1852.06309,1.0
1852.123355,1.0
1852.18362,1.0
1852.243885,1.0
1852.30415,1.0
1852.364415,1.0
1852.42468,1.0
1852.484945,1.0
1852.54521,1.0
1852.605475,1.0
1852.66574,1.0
1852.726005,1.0
1852.78627,1.0
1852.846535,1.0
1852.9068,1.0
1852.967065,1.0
1853.02733,1.0
1853.087595,1.0
1853.14786,1.0
1853.208124,1.0
1853.268389,1.0
1853.328654,1.0
1853.388919,1.0
1853.449184,1.0
1853.509449,1.0
1853.569714,1.0
1853.629979,1.0
1853.690244,1.0
1853.750509,1.0
1853.810774,1.0
1853.871039,1.0
1853.931304,1.0
1853.991569,1.0
1854.051834,1.0
1854.112099,1.0
1854.172364,1.0
1854.232629,1.0
1854.292894,1.0
1854.353159,1.0
1854.413424,1.0
1854.473689,1.0
1854.533954,1.0
1854.594219,1.0
1854.654484,1.0
1854.714749,1.0
1854.775014,1.0
1854.835279,1.0
1854.895544,1.0
1854.955809,1.0
1855.016074,1.0
1855.076339,1.0
1855.136604,1.0
1855.196869,1.0
1855.257134,1.0
1855.317399,1.0
1855.377664,1.0
1855.437929,1.0
1855.498193,1.0
1855.558458,1.0
1855.618723,1.0
1855.678988,1.0
1855.739253,1.0
1855.799518,1.0
1855.859783,1.0
1855.920048,1.0
1855.980313,1.0
1856.040578,1.0
1856.100843,1.0
1856.161108,1.0
1856.221373,1.0
1856.281638,1.0
1856.341903,1.0
1856.402168,1.0
1856.462433,1.0
1856.522698,1.0
1856.582963,1.0
1856.643228,1.0
1856.703493,1.0
1856.763758,1.0
1856.824023,1.0
1856.884288,1.0
1856.944553,1.0
1857.004818,1.0
1857.065083,1.0
1857.125348,1.0
1857.185613,1.0
1857.245878,1.0
1857.306143,1.0
1857.366408,1.0
1857.426673,1.0
1857.486938,1.0
1857.547203,1.0
1857.607468,1.0
1857.667733,1.0
1857.727998,1.0
1857.788262,1.0
1857.848527,1.0
1857.908792,1.0
1857.969057,1.0
1858.029322,1.0
1858.089587,1.0
1858.149852,1.0
1858.210117,1.0
1858.270382,1.0
1858.330647,1.0
1858.390912,1.0
1858.451177,1.0
1858.511442,1.0
1858.571707,1.0
1858.631972,1.0
1858.692237,1.0
1858.752502,1.0
1858.812767,1.0
1858.873032,1.0
1858.933297,1.0
1858.993562,1.0
1859.053827,1.0
1859.114092,1.0
1859.174357,1.0
1859.234622,1.0
1859.294887,1.0
1859.355152,1.0
1859.415417,1.0
1859.475682,1.0
1859.535947,1.0
1859.596212,1.0
1859.656477,1.0
1859.716742,1.0
1859.777007,1.0
1859.837272,1.0
1859.897537,1.0
1859.957802,1.0
1860.018066,1.0
1860.078331,1.0
1860.138596,1.0
1860.198861,1.0
1860.259126,1.0
1860.319391,1.0
1860.379656,1.0
1860.439921,1.0
1860.500186,1.0
1860.560451,1.0
1860.620716,1.0
1860.680981,1.0
1860.741246,1.0
1860.801511,1.0
1860.861776,1.0
1860.922041,1.0
1860.982306,1.0
1861.042571,1.0
1861.102836,1.0
1861.163101,1.0
1861.223366,1.0
1861.283631,1.0
1861.343896,1.0
1861.404161,1.0
1861.464426,1.0
1861.524691,1.0
1861.584956,1.0
1861.645221,1.0
1861.705486,1.0
1861.765751,1.0
1861.826016,1.0
1861.886281,1.0
1861.946546,1.0
1862.006811,1.0
1862.067076,1.0
1862.127341,1.0
1862.187606,1.0
1862.247871,1.0
1862.308135,1.0
1862.3684,1.0
1862.428665,1.0
1862.48893,1.0
1862.549195,1.0
1862.60946,1.0
1862.669725,1.0
1862.72999,1.0
1862.790255,1.0
1862.85052,1.0
1862.910785,1.0
1862.97105,1.0
1863.031315,1.0
1863.09158,1.0
1863.151845,1.0
1863.21211,1.0
1863.272375,1.0
1863.33264,1.0
1863.392905,1.0
1863.45317,1.0
1863.513435,1.0
1863.5737,1.0
1863.633965,1.0
1863.69423,1.0
1863.754495,1.0
1863.81476,1.0
1863.875025,1.0
1863.93529,1.0
1863.995555,1.0
1864.05582,1.0
1864.116085,1.0
1864.17635,1.0
1864.236615,1.0
1864.29688,1.0
1864.357145,1.0
1864.41741,1.0
1864.477675,1.0
1864.53794,1.0
1864.598204,1.0
1864.658469,1.0
1864.718734,1.0
1864.778999,1.0
1864.839264,1.0
1864.899529,1.0
1864.959794,1.0
1865.020059,1.0
1865.080324,1.0
1865.140589,1.0
1865.200854,1.0
1865.261119,1.0
1865.321384,1.0
1865.381649,1.0
1865.441914,1.0
1865.502179,1.0
1865.562444,1.0
1865.622709,1.0
1865.682974,1.0
1865.743239,1.0
1865.803504,1.0
1865.863769,1.0
1865.924034,1.0
1865.984299,1.0
1866.044564,1.0
1866.104829,1.0
1866.165094,1.0
1866.225359,1.0
1866.285624,1.0
1866.345889,1.0
1866.406154,1.0
1866.466419,1.0
1866.526684,1.0
1866.586949,1.0
1866.647214,1.0
1866.707479,1.0
1866.767744,1.0
1866.828009,1.0
1866.888273,1.0
1866.948538,1.0
1867.008803,1.0
1867.069068,1.0
1867.129333,1.0
1867.189598,1.0
1867.249863,1.0
1867.310128,1.0
1867.370393,1.0
1867.430658,1.0
1867.490923,1.0
1867.551188,1.0
1867.611453,1.0
1867.671718,1.0
1867.731983,1.0
1867.792248,1.0
1867.852513,1.0
1867.912778,1.0
1867.973043,1.0
1868.033308,1.0
1868.093573,1.0
1868.153838,1.0
1868.214103,1.0
1868.274368,1.0
1868.334633,1.0
1868.394898,1.0
1868.455163,1.0
1868.515428,1.0
1868.575693,1.0
1868.635958,1.0
1868.696223,1.0
1868.756488,1.0
1868.816753,1.0
1868.877018,1.0
1868.937283,1.0
1868.997548,1.0
1869.057813,1.0
1869.118077,1.0
1869.178342,1.0
1869.238607,1.0
1869.298872,1.0
1869.359137,1.0
1869.419402,1.0
1869.479667,1.0
1869.539932,1.0
1869.600197,1.0
1869.660462,1.0
1869.720727,1.0
1869.780992,1.0
1869.841257,1.0
1869.901522,1.0
1869.961787,1.0
1870.022052,1.0
1870.082317,1.0
1870.142582,1.0
1870.202847,1.0
1870.263112,1.0
1870.323377,1.0
1870.383642,1.0
1870.443907,1.0
1870.504172,1.0
1870.564437,1.0
1870.624702,1.0
1870.684967,1.0
1870.745232,1.0
1870.805497,1.0
1870.865762,1.0
1870.926027,1.0
1870.986292,1.0
1871.046557,1.0
1871.106822,1.0
1871.167087,1.0
1871.227352,1.0
1871.287617,1.0
1871.347882,1.0
1871.408146,1.0
1871.468411,1.0
1871.528676,1.0
1871.588941,1.0
1871.649206,1.0
1871.709471,1.0
1871.769736,1.0
1871.830001,1.0
1871.890266,1.0
1871.950531,1.0
1872.010796,1.0
1872.071061,1.0
1872.131326,1.0
1872.191591,1.0
1872.251856,1.0
1872.312121,1.0
1872.372386,1.0
1872.432651,1.0
1872.492916,1.0
1872.553181,1.0
1872.613446,1.0
1872.673711,1.0
1872.733976,1.0
1872.794241,1.0
1872.854506,1.0
1872.914771,1.0
1872.975036,1.0
1873.035301,1.0
1873.095566,1.0
1873.155831,1.0
1873.216096,1.0
1873.276361,1.0
1873.336626,1.0
1873.396891,1.0
1873.457156,1.0
1873.517421,1.0
1873.577686,1.0
1873.637951,1.0
1873.698215,1.0
1873.75848,1.0
1873.818745,1.0
1873.87901,1.0
1873.939275,1.0
1873.99954,1.0
1874.059805,1.0
1874.12007,1.0
1874.180335,1.0
1874.2406,1.0
1874.300865,1.0
1874.36113,1.0
1874.421395,1.0
1874.48166,1.0
1874.541925,1.0
1874.60219,1.0
1874.662455,1.0
1874.72272,1.0
1874.782985,1.0
1874.84325,1.0
1874.903515,1.0
1874.96378,1.0
1875.024045,1.0
1875.08431,1.0
1875.144575,1.0
1875.20484,1.0
1875.265105,1.0
1875.32537,1.0
1875.385635,1.0
1875.4459,1.0
1875.506165,1.0
1875.56643,1.0
1875.626695,1.0
1875.68696,1.0
1875.747225,1.0
1875.80749,1.0
1875.867755,1.0
1875.92802,1.0
1875.988284,1.0
1876.048549,1.0
1876.108814,1.0
1876.169079,1.0
1876.229344,1.0
1876.289609,1.0
1876.349874,1.0
1876.410139,1.0
1876.470404,1.0
1876.530669,1.0
1876.590934,1.0
1876.651199,1.0
1876.711464,1.0
1876.771729,1.0
1876.831994,1.0
1876.892259,1.0
1876.952524,1.0
1877.012789,1.0
1877.073054,1.0
1877.133319,1.0
1877.193584,1.0
1877.253849,1.0
1877.314114,1.0
1877.374379,1.0
1877.434644,1.0
1877.494909,1.0
1877.555174,1.0
1877.615439,1.0
1877.675704,1.0
1877.735969,1.0
1877.796234,1.0
1877.856499,1.0
1877.916764,1.0
1877.977029,1.0
1878.037294,1.0
1878.097559,1.0
1878.157824,1.0
1878.218089,1.0
1878.278353,1.0
1878.338618,1.0
1878.398883,1.0
1878.459148,1.0
1878.519413,1.0
1878.579678,1.0
1878.639943,1.0
1878.700208,1.0
1878.760473,1.0
1878.820738,1.0
1878.881003,1.0
1878.941268,1.0
1879.001533,1.0
1879.061798,1.0
1879.122063,1.0
1879.182328,1.0
1879.242593,1.0
1879.302858,1.0
1879.363123,1.0
1879.423388,1.0
1879.483653,1.0
1879.543918,1.0
1879.604183,1.0
1879.664448,1.0
1879.724713,1.0
1879.784978,1.0
1879.845243,1.0
1879.905508,1.0
1879.965773,1.0
1880.026038,1.0
1880.086303,1.0
1880.146568,1.0
1880.206833,1.0
1880.267098,1.0
1880.327363,1.0
1880.387628,1.0
1880.447893,1.0
1880.508157,1.0
1880.568422,1.0
1880.628687,1.0
1880.688952,1.0
1880.749217,1.0
1880.809482,1.0
1880.869747,1.0
1880.930012,1.0
1880.990277,1.0
1881.050542,1.0
1881.110807,1.0
1881.171072,1.0
1881.231337,1.0
1881.291602,1.0
1881.351867,1.0
1881.412132,1.0
1881.472397,1.0
1881.532662,1.0
1881.592927,1.0
1881.653192,1.0
1881.713457,1.0
1881.773722,1.0
1881.833987,1.0
1881.894252,1.0
1881.954517,1.0
1882.014782,1.0
1882.075047,1.0
1882.135312,1.0
1882.195577,1.0
1882.255842,1.0
1882.316107,1.0
1882.376372,1.0
1882.436637,1.0
1882.496902,1.0
1882.557167,1.0
1882.617432,1.0
1882.677697,1.0
1882.737962,1.0
1882.798226,1.0
1882.858491,1.0
1882.918756,1.0
1882.979021,1.0
1883.039286,1.0
1883.099551,1.0
1883.159816,1.0
1883.220081,1.0
1883.280346,1.0
1883.340611,1.0
1883.400876,1.0
1883.461141,1.0
1883.521406,1.0
1883.581671,1.0
1883.641936,1.0
1883.702201,1.0
1883.762466,1.0
1883.822731,1.0
1883.882996,1.0
1883.943261,1.0
1884.003526,1.0
1884.063791,1.0
1884.124056,1.0
1884.184321,1.0
1884.244586,1.0
1884.304851,1.0
1884.365116,1.0
1884.425381,1.0
1884.485646,1.0
1884.545911,1.0
1884.606176,1.0
1884.666441,1.0
1884.726706,1.0
1884.786971,1.0
1884.847236,1.0
1884.907501,1.0
1884.967766,1.0
1885.028031,1.0
1885.088295,1.0
1885.14856,1.0
1885.208825,1.0
1885.26909,1.0
1885.329355,1.0
1885.38962,1.0
1885.449885,1.0
1885.51015,1.0
1885.570415,1.0
1885.63068,1.0
1885.690945,1.0
1885.75121,1.0
1885.811475,1.0
1885.87174,1.0
1885.932005,1.0
1885.99227,1.0
1886.052535,1.0
1886.1128,1.0
1886.173065,1.0
1886.23333,1.0
1886.293595,1.0
1886.35386,1.0
1886.414125,1.0
1886.47439,1.0
1886.534655,1.0
1886.59492,1.0
1886.655185,1.0
1886.71545,1.0
1886.775715,1.0
1886.83598,1.0
1886.896245,1.0
1886.95651,1.0
1887.016775,1.0
1887.07704,1.0
1887.137305,1.0
1887.19757,1.0
1887.257835,1.0
1887.3181,1.0
1887.378364,1.0
1887.438629,1.0
1887.498894,1.0
1887.559159,1.0
1887.619424,1.0
1887.679689,1.0
1887.739954,1.0
1887.800219,1.0
1887.860484,1.0
1887.920749,1.0
1887.981014,1.0
1888.041279,1.0
1888.101544,1.0
1888.161809,1.0
1888.222074,1.0
1888.282339,1.0
1888.342604,1.0
1888.402869,1.0
1888.463134,1.0
1888.523399,1.0
1888.583664,1.0
1888.643929,1.0
1888.704194,1.0
1888.764459,1.0
1888.824724,1.0
1888.884989,1.0
1888.945254,1.0
1889.005519,1.0
1889.065784,1.0
1889.126049,1.0
1889.186314,1.0
1889.246579,1.0
1889.306844,1.0
1889.367109,1.0
1889.427374,1.0
1889.487639,1.0
1889.547904,1.0
1889.608168,1.0
1889.668433,1.0
1889.728698,1.0
1889.788963,1.0
1889.849228,1.0
1889.909493,1.0
1889.969758,1.0
1890.030023,1.0
1890.090288,1.0
1890.150553,1.0
1890.210818,1.0
1890.271083,1.0
1890.331348,1.0
1890.391613,1.0
1890.451878,1.0
1890.512143,1.0
1890.572408,1.0
1890.632673,1.0
1890.692938,1.0
1890.753203,1.0
1890.813468,1.0
1890.873733,1.0
1890.933998,1.0
1890.994263,1.0
1891.054528,1.0
1891.114793,1.0
1891.175058,1.0
1891.235323,1.0
1891.295588,1.0
1891.355853,1.0
1891.416118,1.0
1891.476383,1.0
1891.536648,1.0
1891.596913,1.0
1891.657178,1.0
1891.717443,1.0
1891.777708,1.0
1891.837973,1.0
1891.898237,1.0
1891.958502,1.0
1892.018767,1.0
1892.079032,1.0
1892.139297,1.0
1892.199562,1.0
1892.259827,1.0
1892.320092,1.0
1892.380357,1.0
1892.440622,1.0
1892.500887,1.0
1892.561152,1.0
1892.621417,1.0
1892.681682,1.0
1892.741947,1.0
1892.802212,1.0
1892.862477,1.0
1892.922742,1.0
1892.983007,1.0
1893.043272,1.0
1893.103537,1.0
1893.163802,1.0
1893.224067,1.0
1893.284332,1.0
1893.344597,1.0
1893.404862,1.0
1893.465127,1.0
1893.525392,1.0
1893.585657,1.0
1893.645922,1.0
1893.706187,1.0
1893.766452,1.0
1893.826717,1.0
1893.886982,1.0
1893.947247,1.0
1894.007512,1.0
1894.067777,1.0
1894.128042,1.0
1894.188306,1.0
1894.248571,1.0
1894.308836,1.0
1894.369101,1.0
1894.429366,1.0
1894.489631,1.0
1894.549896,1.0
1894.610161,1.0
1894.670426,1.0
1894.730691,1.0
1894.790956,1.0
1894.851221,1.0
1894.911486,1.0
1894.971751,1.0
1895.032016,1.0
1895.092281,1.0
1895.152546,1.0
1895.212811,1.0
1895.273076,1.0
1895.333341,1.0
1895.393606,1.0
1895.453871,1.0
1895.514136,1.0
1895.574401,1.0
1895.634666,1.0
1895.694931,1.0
1895.755196,1.0
1895.815461,1.0
1895.875726,1.0
1895.935991,1.0
1895.996256,1.0
1896.056521,1.0
1896.116786,1.0
1896.177051,1.0
1896.237316,1.0
1896.297581,1.0
1896.357846,1.0
1896.418111,1.0
1896.478375,1.0
1896.53864,1.0
1896.598905,1.0
1896.65917,1.0
1896.719435,1.0
1896.7797,1.0
1896.839965,1.0
1896.90023,1.0
1896.960495,1.0
1897.02076,1.0
1897.081025,1.0
1897.14129,1.0
1897.201555,1.0
1897.26182,1.0
1897.322085,1.0
1897.38235,1.0
1897.442615,1.0
1897.50288,1.0
1897.563145,1.0
1897.62341,1.0
1897.683675,1.0
1897.74394,1.0
1897.804205,1.0
1897.86447,1.0
1897.924735,1.0
1897.985,1.0
1898.045265,1.0
1898.10553,1.0
1898.165795,1.0
1898.22606,1.0
1898.286325,1.0
1898.34659,1.0
1898.406855,1.0
1898.46712,1.0
1898.527385,1.0
1898.58765,1.0
1898.647915,1.0
1898.70818,1.0
1898.768444,1.0
1898.828709,1.0
1898.888974,1.0
1898.949239,1.0
1899.009504,1.0
1899.069769,1.0
1899.130034,1.0
1899.190299,1.0
1899.250564,1.0
1899.310829,1.0
1899.371094,1.0
1899.431359,1.0
1899.491624,1.0
1899.551889,1.0
1899.612154,1.0
1899.672419,1.0
1899.732684,1.0
1899.792949,1.0
1899.853214,1.0
1899.913479,1.0
1899.973744,1.0
1900.034009,1.0
1900.094274,1.0
1900.154539,1.0
1900.214804,1.0
1900.275069,1.0
1900.335334,1.0
1900.395599,1.0
1900.455864,1.0
1900.516129,1.0
1900.576394,1.0
1900.636659,1.0
1900.696924,1.0
1900.757189,1.0
1900.817454,1.0
1900.877719,1.0
1900.937984,1.0
1900.998248,1.0
1901.058513,1.0
1901.118778,1.0
1901.179043,1.0
1901.239308,1.0
1901.299573,1.0
1901.359838,1.0
1901.420103,1.0
1901.480368,1.0
1901.540633,1.0
1901.600898,1.0
1901.661163,1.0
1901.721428,1.0
1901.781693,1.0
1901.841958,1.0
1901.902223,1.0
1901.962488,1.0
1902.022753,1.0
1902.083018,1.0
1902.143283,1.0
1902.203548,1.0
1902.263813,1.0
1902.324078,1.0
1902.384343,1.0
1902.444608,1.0
1902.504873,1.0
1902.565138,1.0
1902.625403,1.0
1902.685668,1.0
1902.745933,1.0
1902.806198,1.0
1902.866463,1.0
1902.926728,1.0
1902.986993,1.0
1903.047258,1.0
1903.107523,1.0
1903.167788,1.0
1903.228053,1.0
1903.288317,1.0
1903.348582,1.0
1903.408847,1.0
1903.469112,1.0
1903.529377,1.0
1903.589642,1.0
1903.649907,1.0
1903.710172,1.0
1903.770437,1.0
1903.830702,1.0
1903.890967,1.0
1903.951232,1.0
1904.011497,1.0
1904.071762,1.0
1904.132027,1.0
1904.192292,1.0
1904.252557,1.0
1904.312822,1.0
1904.373087,1.0
1904.433352,1.0
1904.493617,1.0
1904.553882,1.0
1904.614147,1.0
1904.674412,1.0
1904.734677,1.0
1904.794942,1.0
1904.855207,1.0
1904.915472,1.0
1904.975737,1.0
1905.036002,1.0
1905.096267,1.0
1905.156532,1.0
1905.216797,1.0
1905.277062,1.0
1905.337327,1.0
1905.397592,1.0
1905.457857,1.0
1905.518122,1.0
1905.578386,1.0
1905.638651,1.0
1905.698916,1.0
1905.759181,1.0
1905.819446,1.0
1905.879711,1.0
1905.939976,1.0
1906.000241,1.0
1906.060506,1.0
1906.120771,1.0
1906.181036,1.0
1906.241301,1.0
1906.301566,1.0
1906.361831,1.0
1906.422096,1.0
1906.482361,1.0
1906.542626,1.0
1906.602891,1.0
1906.663156,1.0
1906.723421,1.0
1906.783686,1.0
1906.843951,1.0
1906.904216,1.0
1906.964481,1.0
1907.024746,1.0
1907.085011,1.0
1907.145276,1.0
1907.205541,1.0
1907.265806,1.0
1907.326071,1.0
1907.386336,1.0
1907.446601,1.0
1907.506866,1.0
1907.567131,1.0
1907.627396,1.0
1907.687661,1.0
1907.747926,1.0
1907.808191,1.0
1907.868455,1.0
1907.92872,1.0
1907.988985,1.0
1908.04925,1.0
1908.109515,1.0
1908.16978,1.0
1908.230045,1.0
1908.29031,1.0
1908.350575,1.0
1908.41084,1.0
1908.471105,1.0
1908.53137,1.0
1908.591635,1.0
1908.6519,1.0
1908.712165,1.0
1908.77243,1.0
1908.832695,1.0
1908.89296,1.0
1908.953225,1.0
1909.01349,1.0
1909.073755,1.0
1909.13402,1.0
1909.194285,1.0
1909.25455,1.0
1909.314815,1.0
1909.37508,1.0
1909.435345,1.0
1909.49561,1.0
1909.555875,1.0
1909.61614,1.0
1909.676405,1.0
1909.73667,1.0
1909.796935,1.0
1909.8572,1.0
1909.917465,1.0
1909.97773,1.0
1910.037995,1.0
1910.098259,1.0
1910.158524,1.0
1910.218789,1.0
1910.279054,1.0
1910.339319,1.0
1910.399584,1.0
1910.459849,1.0
1910.520114,1.0
1910.580379,1.0
1910.640644,1.0
1910.700909,1.0
1910.761174,1.0
1910.821439,1.0
1910.881704,1.0
1910.941969,1.0
1911.002234,1.0
1911.062499,1.0
1911.122764,1.0
1911.183029,1.0
1911.243294,1.0
1911.303559,1.0
1911.363824,1.0
1911.424089,1.0
1911.484354,1.0
1911.544619,1.0
1911.604884,1.0
1911.665149,1.0
1911.725414,1.0
1911.785679,1.0
1911.845944,1.0
1911.906209,1.0
1911.966474,1.0
1912.026739,1.0
1912.087004,1.0
1912.147269,1.0
1912.207534,1.0
1912.267799,1.0
1912.328064,1.0
1912.388328,1.0
1912.448593,1.0
1912.508858,1.0
1912.569123,1.0
1912.629388,1.0
1912.689653,1.0
1912.749918,1.0
1912.810183,1.0
1912.870448,1.0
1912.930713,1.0
1912.990978,1.0
1913.051243,1.0
1913.111508,1.0
1913.171773,1.0
1913.232038,1.0
1913.292303,1.0
1913.352568,1.0
1913.412833,1.0
1913.473098,1.0
1913.533363,1.0
1913.593628,1.0
1913.653893,1.0
1913.714158,1.0
1913.774423,1.0
1913.834688,1.0
1913.894953,1.0
1913.955218,1.0
1914.015483,1.0
1914.075748,1.0
1914.136013,1.0
1914.196278,1.0
1914.256543,1.0
1914.316808,1.0
1914.377073,1.0
1914.437338,1.0
1914.497603,1.0
1914.557868,1.0
1914.618133,1.0
1914.678397,1.0
1914.738662,1.0
1914.798927,1.0
1914.859192,1.0
1914.919457,1.0
1914.979722,1.0
1915.039987,1.0
1915.100252,1.0
1915.160517,1.0
1915.220782,1.0
1915.281047,1.0
1915.341312,1.0
1915.401577,1.0
1915.461842,1.0
1915.522107,1.0
1915.582372,1.0
1915.642637,1.0
1915.702902,1.0
1915.763167,1.0
1915.823432,1.0
1915.883697,1.0
1915.943962,1.0
1916.004227,1.0
1916.064492,1.0
1916.124757,1.0
1916.185022,1.0
1916.245287,1.0
1916.305552,1.0
1916.365817,1.0
1916.426082,1.0
1916.486347,1.0
1916.546612,1.0
1916.606877,1.0
1916.667142,1.0
1916.727407,1.0
1916.787672,1.0
1916.847937,1.0
1916.908202,1.0
1916.968466,1.0
1917.028731,1.0
1917.088996,1.0
1917.149261,1.0
1917.209526,1.0
1917.269791,1.0
1917.330056,1.0
1917.390321,1.0
1917.450586,1.0
1917.510851,1.0
1917.571116,1.0
1917.631381,1.0
1917.691646,1.0
1917.751911,1.0
1917.812176,1.0
1917.872441,1.0
1917.932706,1.0
1917.992971,1.0
1918.053236,1.0
1918.113501,1.0
1918.173766,1.0
1918.234031,1.0
1918.294296,1.0
1918.354561,1.0
1918.414826,1.0
1918.475091,1.0
1918.535356,1.0
1918.595621,1.0
1918.655886,1.0
1918.716151,1.0
1918.776416,1.0
1918.836681,1.0
1918.896946,1.0
1918.957211,1.0
1919.017476,1.0
1919.077741,1.0
1919.138006,1.0
1919.198271,1.0
1919.258535,1.0
1919.3188,1.0
1919.379065,1.0
1919.43933,1.0
1919.499595,1.0
1919.55986,1.0
1919.620125,1.0
1919.68039,1.0
1919.740655,1.0
1919.80092,1.0
1919.861185,1.0
1919.92145,1.0
1919.981715,1.0
1920.04198,1.0
1920.102245,1.0
1920.16251,1.0
1920.222775,1.0
1920.28304,1.0
1920.343305,1.0
1920.40357,1.0
1920.463835,1.0
1920.5241,1.0
1920.584365,1.0
1920.64463,1.0
1920.704895,1.0
1920.76516,1.0
1920.825425,1.0
1920.88569,1.0
1920.945955,1.0
1921.00622,1.0
1921.066485,1.0
1921.12675,1.0
1921.187015,1.0
1921.24728,1.0
1921.307545,1.0
1921.36781,1.0
1921.428075,1.0
1921.488339,1.0
1921.548604,1.0
1921.608869,1.0
1921.669134,1.0
1921.729399,1.0
1921.789664,1.0
1921.849929,1.0
1921.910194,1.0
1921.970459,1.0
1922.030724,1.0
1922.090989,1.0
1922.151254,1.0
1922.211519,1.0
1922.271784,1.0
1922.332049,1.0
1922.392314,1.0
1922.452579,1.0
1922.512844,1.0
1922.573109,1.0
1922.633374,1.0
1922.693639,1.0
1922.753904,1.0
1922.814169,1.0
1922.874434,1.0
1922.934699,1.0
1922.994964,1.0
1923.055229,1.0
1923.115494,1.0
1923.175759,1.0
1923.236024,1.0
1923.296289,1.0
1923.356554,1.0
1923.416819,1.0
1923.477084,1.0
1923.537349,1.0
1923.597614,1.0
1923.657879,1.0
1923.718144,1.0
1923.778408,1.0
1923.838673,1.0
1923.898938,1.0
1923.959203,1.0
1924.019468,1.0
1924.079733,1.0
1924.139998,1.0
1924.200263,1.0
1924.260528,1.0
1924.320793,1.0
1924.381058,1.0
1924.441323,1.0
1924.501588,1.0
1924.561853,1.0
1924.622118,1.0
1924.682383,1.0
1924.742648,1.0
1924.802913,1.0
1924.863178,1.0
1924.923443,1.0
1924.983708,1.0
1925.043973,1.0
1925.104238,1.0
1925.164503,1.0
1925.224768,1.0
1925.285033,1.0
1925.345298,1.0
1925.405563,1.0
1925.465828,1.0
1925.526093,1.0
1925.586358,1.0
1925.646623,1.0
1925.706888,1.0
1925.767153,1.0
1925.827418,1.0
1925.887683,1.0
1925.947948,1.0
1926.008213,1.0
1926.068477,1.0
1926.128742,1.0
1926.189007,1.0
1926.249272,1.0
1926.309537,1.0
1926.369802,1.0
1926.430067,1.0
1926.490332,1.0
1926.550597,1.0
1926.610862,1.0
1926.671127,1.0
1926.731392,1.0
1926.791657,1.0
1926.851922,1.0
1926.912187,1.0
1926.972452,1.0
1927.032717,1.0
1927.092982,1.0
1927.153247,1.0
1927.213512,1.0
1927.273777,1.0
1927.334042,1.0
1927.394307,1.0
1927.454572,1.0
1927.514837,1.0
1927.575102,1.0
1927.635367,1.0
1927.695632,1.0
1927.755897,1.0
1927.816162,1.0
1927.876427,1.0
1927.936692,1.0
1927.996957,1.0
1928.057222,1.0
1928.117487,1.0
1928.177752,1.0
1928.238017,1.0
1928.298282,1.0
1928.358546,1.0
1928.418811,1.0
1928.479076,1.0
1928.539341,1.0
1928.599606,1.0
1928.659871,1.0
1928.720136,1.0
1928.780401,1.0
1928.840666,1.0
1928.900931,1.0
1928.961196,1.0
1929.021461,1.0
1929.081726,1.0
1929.141991,1.0
1929.202256,1.0
1929.262521,1.0
1929.322786,1.0
1929.383051,1.0
1929.443316,1.0
1929.503581,1.0
1929.563846,1.0
1929.624111,1.0
1929.684376,1.0
1929.744641,1.0
1929.804906,1.0
1929.865171,1.0
1929.925436,1.0
1929.985701,1.0
1930.045966,1.0
1930.106231,1.0
1930.166496,1.0
1930.226761,1.0
1930.287026,1.0
1930.347291,1.0
1930.407556,1.0
1930.467821,1.0
1930.528086,1.0
1930.58835,1.0
1930.648615,1.0
1930.70888,1.0
1930.769145,1.0
1930.82941,1.0
1930.889675,1.0
1930.94994,1.0
1931.010205,1.0
1931.07047,1.0
1931.130735,1.0
1931.191,1.0
1931.251265,1.0
1931.31153,1.0
1931.371795,1.0
1931.43206,1.0
1931.492325,1.0
1931.55259,1.0
1931.612855,1.0
1931.67312,1.0
1931.733385,1.0
1931.79365,1.0
1931.853915,1.0
1931.91418,1.0
1931.974445,1.0
1932.03471,1.0
1932.094975,1.0
1932.15524,1.0
1932.215505,1.0
1932.27577,1.0
1932.336035,1.0
1932.3963,1.0
1932.456565,1.0
1932.51683,1.0
1932.577095,1.0
1932.63736,1.0
1932.697625,1.0
1932.75789,1.0
1932.818155,1.0
1932.878419,1.0
1932.938684,1.0
1932.998949,1.0
1933.059214,1.0
1933.119479,1.0
1933.179744,1.0
1933.240009,1.0
1933.300274,1.0
1933.360539,1.0
1933.420804,1.0
1933.481069,1.0
1933.541334,1.0
1933.601599,1.0
1933.661864,1.0
1933.722129,1.0
1933.782394,1.0
1933.842659,1.0
1933.902924,1.0
1933.963189,1.0
1934.023454,1.0
1934.083719,1.0
1934.143984,1.0
1934.204249,1.0
1934.264514,1.0
1934.324779,1.0
1934.385044,1.0
1934.445309,1.0
1934.505574,1.0
1934.565839,1.0
1934.626104,1.0
1934.686369,1.0
1934.746634,1.0
1934.806899,1.0
1934.867164,1.0
1934.927429,1.0
1934.987694,1.0
1935.047959,1.0
1935.108224,1.0
1935.168488,1.0
1935.228753,1.0
1935.289018,1.0
