nu,[0]3-3-4-4-5-5-6-6-7-7-7-Undecafluoroheptan-1-ol-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1251.221304,6.165230133597145e-05
1251.281569,7.443383112922277e-05
1251.341834,8.654033085755092e-05
1251.402099,8.56535402612432e-05
1251.462364,8.803289557364426e-05
1251.522629,0.00010520497162337471
1251.582894,0.00011819201621333048
1251.643159,0.00011421818902513828
1251.703424,0.00011698088647187901
1251.763689,0.00014221081338375085
1251.823954,0.0001619861046785261
1251.884219,0.00015760794017319552
1251.944484,0.00016309136381246692
1252.004749,0.00019690286931055555
1252.065014,0.00022274119968071937
1252.125279,0.00021158156155198882
1252.185544,0.00021450017580345736
1252.245808,0.0002589695683205195
1252.306073,0.00029904993255636987
1252.366338,0.00029096720346896953
1252.426603,0.0002860339636998109
1252.486868,0.0003336893792344764
1252.547133,0.0003933542313630609
1252.607398,0.0004098579179133988
1252.667663,0.00041692675461447293
1252.727928,0.0004620210985814809
1252.788193,0.0005103060062124322
1252.848458,0.0005280603402558343
1252.908723,0.0005597613644315706
1252.968988,0.0006288611958124692
1253.029253,0.0006734478476029936
1253.089518,0.0006827375724316476
1253.149783,0.0007312172110597078
1253.210048,0.0008271702661770085
1253.270313,0.0008677559902918951
1253.330578,0.0008589498667698386
1253.390843,0.0009325386123105719
1253.451108,0.001095439090719775
1253.511373,0.0011771017568770184
1253.571638,0.0011491876241699619
1253.631903,0.0011933390222504748
1253.692168,0.0013592801783195662
1253.752433,0.0014908631968869118
1253.812698,0.0015270767378707231
1253.872963,0.0016353474329338607
1253.933228,0.001843664706182092
1253.993493,0.0019409067853159519
1254.053758,0.0019144976778027458
1254.114023,0.002015475764578627
1254.174288,0.0022957401087150366
1254.234553,0.0024924228735930397
1254.294818,0.0025009115339083843
1254.355083,0.0025879221084371164
1254.415348,0.0028583807094525976
1254.475613,0.003029674775621597
1254.535877,0.0030610416881006112
1254.596142,0.0032334681083977766
1254.656407,0.0036202941483330126
1254.716672,0.003917114473249693
1254.776937,0.00399864390137639
1254.837202,0.004180602098981929
1254.897467,0.004492257138899398
1254.957732,0.004713144366305114
1255.017997,0.0048276281412270566
1255.078262,0.005099565188720901
1255.138527,0.005536459842948399
1255.198792,0.005729654767904475
1255.259057,0.005848324903639864
1255.319322,0.006262974794224308
1255.379587,0.006869939357045585
1255.439852,0.007207738777270889
1255.500117,0.007307164308313849
1255.560382,0.007613745856701773
1255.620647,0.008125077600347048
1255.680912,0.008466822400796983
1255.741177,0.00870202083856206
1255.801442,0.009254919786861646
1255.861707,0.009809538993854216
1255.921972,0.009911099383621324
1255.982237,0.010047815814375383
1256.042502,0.010760212235006924
1256.102767,0.011762956088848043
1256.163032,0.012256486155940561
1256.223297,0.012425555496885309
1256.283562,0.01281421727301866
1256.343827,0.013306535146977556
1256.404092,0.01362975511572037
1256.464357,0.014249976804830427
1256.524622,0.015418302518698877
1256.584887,0.01623152402725501
1256.645152,0.016065197382458533
1256.705417,0.01611991201572703
1256.765681,0.017262823851796883
1256.825946,0.018361485270054344
1256.886211,0.018614768647841222
1256.946476,0.018871545886201994
1257.006741,0.02014095449128856
1257.067006,0.021347940663539306
1257.127271,0.021495750812696016
1257.187536,0.021940961522591857
1257.247801,0.023496589406569006
1257.308066,0.024820136490660172
1257.368331,0.024651932105580015
1257.428596,0.024399320388529492
1257.488861,0.025686235865122364
1257.549126,0.02722553389192558
1257.609391,0.027601090394287858
1257.669656,0.027981827426333282
1257.729921,0.029864045912048626
1257.790186,0.03154626754013758
1257.850451,0.03154626754013758
1257.910716,0.030906152650384596
1257.970981,0.031653707394025295
1258.031246,0.03302798653868021
1258.091511,0.033520435875737824
1258.151776,0.03394546543084315
1258.212041,0.03535908210919459
1258.272306,0.03675430196140548
1258.332571,0.03703099552999837
1258.392836,0.037376990169749415
1258.453101,0.038785841839085386
1258.513366,0.040316276830341335
1258.573631,0.04083155865990582
1258.633896,0.04129557201071663
1258.694161,0.042455449496000074
1258.754426,0.043395479599240123
1258.814691,0.04380094002815569
1258.874956,0.04478419464104859
1258.935221,0.046379394612988394
1258.995486,0.04690645404959228
1259.05575,0.04655597159630513
1259.116015,0.04742527331870082
1259.17628,0.04947934347688997
1259.236545,0.05068121245896287
1259.29681,0.050787754835467706
1259.357075,0.052016203664916
1259.41734,0.054166101488139856
1259.477605,0.054459389601391836
1259.53787,0.05327969378740013
1259.598135,0.05406869020191986
1259.6584,0.05715433720613676
1259.718665,0.0585426342257016
1259.77893,0.05715433720613676
1259.839195,0.05630341998186489
1259.89946,0.05800651193480716
1259.959725,0.05973722013511926
1260.01999,0.06039795694665293
1260.080255,0.0617599612928966
1260.14052,0.06373636501100312
1260.200785,0.06384480898278092
1260.26105,0.06233077465211241
1260.321315,0.06267453839642523
1260.38158,0.06503693107822356
1260.441845,0.06625131269817704
1260.50211,0.0655068867923507
1260.562375,0.0655068867923507
1260.62264,0.06697740200443131
1260.682905,0.06797603924125756
1260.74317,0.06834410273018664
1260.803435,0.0698852966656182
1260.8637,0.07185536498523257
1260.923965,0.07212172229282778
1260.98423,0.07197762299557245
1261.044495,0.07387358185413968
1261.10476,0.0756679946410956
1261.165025,0.07359339493539774
1261.22529,0.07065827853500346
1261.285555,0.07185536498523257
1261.345819,0.07608531519113922
1261.406084,0.077925658728426
1261.466349,0.07678852991864334
1261.526614,0.07708088144844455
1261.586879,0.07924586850600732
1261.647144,0.07924586850600732
1261.707409,0.0776378665350115
1261.767674,0.07835543064080858
1261.827939,0.08086291220670366
1261.888204,0.0810004960706046
1261.948469,0.07895320056211658
1262.008734,0.07924586850600732
1262.068999,0.08237279947677832
1262.129264,0.0836009830491076
1262.189529,0.08251295233206236
1262.249794,0.08266160939748157
1262.310059,0.08469489082345481
1262.370324,0.08562311476373265
1262.430589,0.08498334354400343
1262.490854,0.08498334354400343
1262.551119,0.08562311476373265
1262.611384,0.08530689460715093
1262.671649,0.08498334354400343
1262.731914,0.08675215664526802
1262.792179,0.08867298517813353
1262.852444,0.08770292744012888
1262.912709,0.08642312400796272
1262.972974,0.08833666724323541
1263.033239,0.09082688017642078
1263.093504,0.0893405327412048
1263.153769,0.08675215664526802
1263.214034,0.0881866224831038
1263.274299,0.09151064268200612
1263.334564,0.09131867197216847
1263.394829,0.0893405327412048
1263.455094,0.0901752752318818
1263.515359,0.0932193463471514
1263.575624,0.09373346528312713
1263.635888,0.09185904466872889
1263.696153,0.09217189696813058
1263.756418,0.09441078164606809
1263.816683,0.09408092150229062
1263.876948,0.09201533785623452
1263.937213,0.09235642522881812
1263.997478,0.09425041966357539
1264.057743,0.09408092150229062
1264.118008,0.09235642522881812
1264.178273,0.0932193463471514
1264.238538,0.09601028095184383
1264.298803,0.09689765118074457
1264.359068,0.09528336858248156
1264.419333,0.09459979215686753
1264.479598,0.09495995524353215
1264.539863,0.09425041966357539
1264.600128,0.0938929476957505
1264.660393,0.09617363724296778
1264.720658,0.09942019668433257
1264.780923,0.09942019668433257
1264.841188,0.09669437962310283
1264.901453,0.09580887091640035
1264.961718,0.09689765118074457
1265.021983,0.09743205652980245
1265.082248,0.09636617699302388
1265.142513,0.09564613420124278
1265.202778,0.09601028095184383
1265.263043,0.09653013882197917
1265.323308,0.09743205652980245
1265.383573,0.09870694206608834
1265.443838,0.09904311684238444
1265.504103,0.09796940920600002
1265.564368,0.09779322288468872
1265.624633,0.09887488657999087
1265.684898,0.09942019668433257
1265.745163,0.09833256744850795
1265.805428,0.09849987498428259
1265.865692,0.10072109677083319
1265.925957,0.10203901896241403
1265.986222,0.10055001636586886
1266.046487,0.09961923605072115
1266.106752,0.10183514486654308
1266.167017,0.10469541016836843
1266.227282,0.10469541016836843
1266.287547,0.10260177974022087
1266.347812,0.10144890563536393
1266.408077,0.10183514486654308
1266.468342,0.10260177974022087
1266.528607,0.10334317838663819
1266.588872,0.10373662954826172
1266.649137,0.10334317838663819
1266.709402,0.10356042709255245
1266.769667,0.10509400958625438
1266.829932,0.10585341704147684
1266.890197,0.10394431041900201
1266.950462,0.10183514486654308
1267.010727,0.10356042709255245
1267.070992,0.1074531865730193
1267.131257,0.10864169644550414
1267.191522,0.10683176196432037
1267.251787,0.10585341704147684
1267.312052,0.10705634439346201
1267.372317,0.10723849496304712
1267.432582,0.10646915076200102
1267.492847,0.10723849496304712
1267.553112,0.10905532027955453
1267.613377,0.10905532027955453
1267.673642,0.10764677648750452
1267.733907,0.1082296413994382
1267.794172,0.11006325863323821
1267.854437,0.11067027431867137
1267.914702,0.11025052530448522
1267.974967,0.11067027431867137
1268.035232,0.11067027431867137
1268.095497,0.10842463019122285
1268.155761,0.10742095545195732
1268.216026,0.11067027431867137
1268.276291,0.11398367985529179
1268.336556,0.11170430867680846
1268.396821,0.10804580731230659
1268.457086,0.10965677703098706
1268.517351,0.1137900722126612
1268.577616,0.11292854561173918
1268.637881,0.10942673942324893
1268.698146,0.11067027431867137
1268.758411,0.11630956251601643
1268.818676,0.11848131620430775
1268.878941,0.11674070501909474
1268.939206,0.11695102752159432
1268.999471,0.1193732667092194
1269.059736,0.11783145771421594
1269.120001,0.11312068741353652
1269.180266,0.11250023145072507
1269.240531,0.11630956251601643
1269.300796,0.11828006907528711
1269.361061,0.11674070501909474
1269.421326,0.11718516363470523
1269.481591,0.12023585582395709
1269.541856,0.12069362127960957
1269.602121,0.11783145771421594
1269.662386,0.11695102752159432
1269.722651,0.11977982657615194
1269.782916,0.12089897493693763
1269.843181,0.1191347587632496
1269.903446,0.11848131620430775
1269.963711,0.12114101484604067
1270.023976,0.12315642298377194
1270.084241,0.12248092198792435
1270.144506,0.12201637767756143
1270.204771,0.12383564947080614
1270.265036,0.12545602251854746
1270.325301,0.12545602251854746
1270.385566,0.12566947914355275
1270.44583,0.12640047997576095
1270.506095,0.1259210696084413
1270.56636,0.12566947914355275
1270.626625,0.12758148761294813
1270.68689,0.1299117376844683
1270.747155,0.13040634143963103
1270.80742,0.12919918444483974
1270.867685,0.12947078781589932
1270.92795,0.13018483898961133
1270.988215,0.13018483898961133
1271.04848,0.1306674151091553
1271.108745,0.13233747370621393
1271.16901,0.13233747370621393
1271.229275,0.13018483898961133
1271.28954,0.12919918444483974
1271.349805,0.13233747370621393
1271.41007,0.13582336828221486
1271.470335,0.13555199301137968
1271.5306,0.13480850352013019
1271.590865,0.13732567286029135
1271.65113,0.14012785824142307
1271.711395,0.1393592705746593
1271.77166,0.13755932505224577
1271.831925,0.1391225610747648
1271.89219,0.14172028329641834
1271.952455,0.14196141267992624
1272.01272,0.14143712598152616
1272.072985,0.14250189230902827
1272.13325,0.14328781201474702
1272.193515,0.14143712598152616
1272.25378,0.14042243594205842
1272.314045,0.14304442966793132
1272.37431,0.14596330857322964
1272.434575,0.14571538174616724
1272.49484,0.14516271402923728
1272.555105,0.14701803686036835
1272.61537,0.14923992995111526
1272.675635,0.14868876249887283
1272.735899,0.14812481737572492
1272.796164,0.15031833504640033
1272.856429,0.1523004598067336
1272.916694,0.15255959078733114
1272.976959,0.15340098023664558
1273.037224,0.15598428718166135
1273.097489,0.15571933916307668
1273.157754,0.15089063139397393
1273.218019,0.14894174837218582
1273.278284,0.15340098023664558
1273.338549,0.15916720906453016
1273.398814,0.15889685467546155
1273.459079,0.15598428718166135
1273.519344,0.1574417075528346
1273.579609,0.1612660166785352
1273.639874,0.1627565097873484
1273.700139,0.16213920866510756
1273.760404,0.16303343117047062
1273.820669,0.16365413680270405
1273.880934,0.1612660166785352
1273.941199,0.1585793785480634
1274.001464,0.16065436868236574
1274.061729,0.16516670199255082
1274.121994,0.1667099171488511
1274.182259,0.16516670199255082
1274.242524,0.16579552947565152
1274.302789,0.16946650200190916
1274.363054,0.17204486382305054
1274.423319,0.17011169980896193
1274.483584,0.1667099171488511
1274.543849,0.1663601936610241
1274.604114,0.17011169980896193
1274.664379,0.1752047480684062
1274.724644,0.17682406920627408
1274.784909,0.17488966318335253
1274.845174,0.1742437670742356
1274.905439,0.17719578992175117
1274.965703,0.17944258193949728
1275.025968,0.1777992809608887
1275.086233,0.1758542063932367
1275.146498,0.1788335131645565
1275.206763,0.18450107296315685
1275.267028,0.18589003310014968
1275.327293,0.1827931670567782
1275.387558,0.18081154101748378
1275.447823,0.18111918205800775
1275.508088,0.18217272563689074
1275.568353,0.18380129929792158
1275.628618,0.18723327119282085
1275.688883,0.1900819469628886
1275.749148,0.18968319371172207
1275.809413,0.19000592938863187
1275.869678,0.1935537552854936
1275.929943,0.197167826844451
1275.990208,0.19575331683787256
1276.050473,0.19216517314182496
1276.110738,0.19216517314182496
1276.171003,0.19536220144995653
1276.231268,0.19683292628494622
1276.291533,0.19643965383591616
1276.351798,0.19791848994304953
1276.412063,0.20050822713200805
1276.472328,0.2008493810167733
1276.532593,0.19940845901742782
1276.592858,0.19976771747927508
1276.653123,0.2012716078999675
1276.713388,0.2008493810167733
1276.773653,0.2008493810167733
1276.833918,0.20349781729095145
1276.894183,0.20616055923821425
1276.954448,0.20686269809929433
1277.014713,0.20686269809929433
1277.074978,0.20806598791551675
1277.135243,0.20765027179437887
1277.195508,0.20459967785031302
1277.255772,0.2038440578013937
1277.316037,0.20806598791551675
1277.376302,0.21152755611983615
1277.436567,0.21072527670288232
1277.496832,0.21188745879583787
1277.557097,0.21746877543014764
1277.617362,0.22190631293257038
1277.677627,0.21829672889205606
1277.737892,0.2134825889978986
1277.798157,0.21627598035856477
1277.858422,0.22190631293257038
1277.918687,0.22237280583584107
1277.978952,0.21987413719557358
1278.039217,0.22190631293257038
1278.099482,0.22519242951502902
1278.159747,0.22436075706864864
1278.220012,0.22190631293257038
1278.280277,0.22275116111663013
1278.340542,0.2248099276035974
1278.400807,0.22228387450095946
1278.461072,0.2190402009565875
1278.521337,0.2215293926735801
1278.581602,0.22775153568745873
1278.641867,0.2293972642577201
1278.702132,0.22729648781563824
1278.762397,0.22775153568745873
1278.822662,0.2302706322100564
1278.882927,0.22981055118002663
1278.943192,0.22775153568745873
1279.003457,0.2285500626694205
1279.063722,0.2328175917601019
1279.123987,0.23716480494418105
1279.184252,0.2397640414223223
1279.244517,0.24200424782103958
1279.304782,0.24200424782103958
1279.365047,0.2397640414223223
1279.425312,0.23895022794836562
1279.485577,0.2411828305790579
1279.545841,0.2411828305790579
1279.606106,0.23716480494418105
1279.666371,0.2362652888483926
1279.726636,0.24248874064801101
1279.786901,0.24743682056620803
1279.847166,0.2438261030970438
1279.907431,0.23895022794836562
1279.967696,0.24200424782103958
1280.027961,0.24974871665130244
1280.088226,0.2511261189770806
1280.148491,0.24743682056620803
1280.208756,0.24652299594817775
1280.269021,0.24974871665130244
1280.329286,0.25017365056109475
1280.389551,0.2483788692432477
1280.449816,0.24974871665130244
1280.510081,0.2548449392889201
1280.570346,0.25774101913739134
1280.630611,0.256250448061081
1280.690876,0.2538783661716543
1280.751141,0.2538783661716543
1280.811406,0.2544120709344793
1280.871671,0.2553806759880777
1280.931936,0.2572260522376719
1280.992201,0.2596034511848519
1281.052466,0.2605918210126892
1281.112731,0.2596034511848519
