nu,[0]Perfluorobut-1-ene-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1281.172996,0.7362908954177682
1281.233261,0.7452243239147724
1281.293526,0.7470075401434964
1281.353791,0.7398557827150533
1281.414056,0.7362908954177682
1281.474321,0.7416335690838747
1281.534586,0.7398557827150533
1281.594851,0.7327431850105461
1281.655116,0.7327431850105461
1281.715381,0.7416335690838747
1281.775646,0.7416335690838747
1281.83591,0.7362908954177682
1281.896175,0.7362908954177682
1281.95644,0.7416335690838747
1282.016705,0.7380601157819822
1282.07697,0.7292125687290453
1282.137235,0.7292125687290453
1282.1975,0.7362908954177682
1282.257765,0.7309867099796659
1282.31803,0.7204710822627464
1282.378295,0.7222239558715343
1282.43856,0.7327431850105461
1282.498825,0.7292125687290453
1282.55909,0.7170211076309502
1282.619355,0.713566245888708
1282.67962,0.7204710822627464
1282.739885,0.7204710822627464
1282.80015,0.7152808615946725
1282.860415,0.7187440249630628
1282.92068,0.7222239558715343
1282.980945,0.7170211076309502
1283.04121,0.7118628589192887
1283.101475,0.7170211076309502
1283.16174,0.7222239558715343
1283.222005,0.713566245888708
1283.28227,0.7068053282577494
1283.342535,0.713566245888708
1283.4028,0.7239593750356218
1283.463065,0.7152808615946725
1283.52333,0.7034278263103683
1283.583595,0.7051110294417734
1283.64386,0.7118628589192887
1283.704125,0.7051110294417734
1283.76439,0.699821483523935
1283.824655,0.7085036982743704
1283.88492,0.7152808615946725
1283.945185,0.7051110294417734
1284.00545,0.6931422734984555
1284.065715,0.699821483523935
1284.125979,0.7101351322102374
1284.186244,0.7017416237796373
1284.246509,0.6931422734984555
1284.306774,0.7017416237796373
1284.367039,0.7101351322102374
1284.427304,0.6981439258379284
1284.487569,0.6865268109394582
1284.547834,0.6964703894628649
1284.608099,0.7051110294417734
1284.668364,0.6931422734984555
1284.728629,0.6783445054217263
1284.788894,0.6865268109394582
1284.849159,0.6964703894628649
1284.909424,0.6881695723355037
1284.969689,0.6799676877198824
1285.029954,0.6898231628239717
1285.090219,0.6948008647591702
1285.150484,0.6783445054217263
1285.210749,0.6670501823430265
1285.271014,0.6816015700449367
1285.331279,0.6964703894628649
1285.391544,0.6816015700449367
1285.451809,0.6654511814739664
1285.512074,0.6686530254229811
1285.572339,0.675096253836148
1285.632604,0.6670501823430265
1285.692869,0.6638626521988805
1285.753134,0.6783445054217263
1285.813399,0.683239378396919
1285.873664,0.6654511814739664
1285.933929,0.6557209248437998
1285.994194,0.6702597199462108
1286.054459,0.6767184306789213
1286.114724,0.6591000071996544
1286.174989,0.651023199952976
1286.235254,0.6686530254229811
1286.295519,0.6767184306789213
1286.355783,0.6575266391062551
1286.416048,0.646359130567587
1286.476313,0.6622712922294193
1286.536578,0.6734779655496634
1286.596843,0.6557209248437998
1286.657108,0.646359130567587
1286.717373,0.6622712922294193
1286.777638,0.6686530254229811
1286.837903,0.6494626177208468
1286.898168,0.6371246243014712
1286.958433,0.6494626177208468
1287.018698,0.6557209248437998
1287.078963,0.640190173931377
1287.139228,0.6355973586550109
1287.199493,0.651023199952976
1287.259758,0.6541556231140867
1287.320023,0.634080094820338
1287.380288,0.6295311141197334
1287.440553,0.6479122554853506
1287.500818,0.6525875320805368
1287.561083,0.6310438032945398
1287.621348,0.6250210186320031
1287.681613,0.6432640408986379
1287.741878,0.646359130567587
1287.802143,0.6265228705781665
1287.862408,0.6250210186320031
1287.922673,0.646359130567587
1287.982938,0.646359130567587
1288.043203,0.6205432344325511
1288.103468,0.6175717641411949
1288.163733,0.6417220583197274
1288.223998,0.646359130567587
1288.284263,0.6190557164055539
1288.344528,0.6114696237917702
1288.404793,0.6310438032945398
1288.465058,0.6325601272833978
1288.525323,0.6070828538231863
1288.585588,0.6027335824713883
1288.645852,0.6280220510458848
1288.706117,0.634080094820338
1288.766382,0.6114696237917702
1288.826647,0.6056276019747495
1288.886912,0.6235227668086352
1288.947177,0.6220281064781279
1289.007442,0.5984154702293766
1289.067707,0.5998473936701291
1289.127972,0.6235227668086352
1289.188237,0.6190557164055539
1289.248502,0.5912833114761684
1289.308767,0.5884519522793628
1289.369032,0.614405589313569
1289.429297,0.614405589313569
1289.489562,0.5912833114761684
1289.549827,0.5912833114761684
1289.610092,0.6160913690919047
1289.670357,0.6129327839725722
1289.730622,0.585640007412361
1289.790887,0.585640007412361
1289.851152,0.6114696237917702
1289.911417,0.6100038563192053
1289.971682,0.5814385427819729
1290.031947,0.5786601118165905
1290.092212,0.5998473936701291
1290.152477,0.5998473936701291
1290.212742,0.5756934297463171
1290.273007,0.5756934297463171
1290.333272,0.5984154702293766
1290.393537,0.5969809951594579
1290.453802,0.5743134221864014
1290.514067,0.5756934297463171
1290.574332,0.5969809951594579
1290.634597,0.5926981686714611
1290.694862,0.5701989180485595
1290.755127,0.5729367226733852
1290.815392,0.5941223526133946
1290.875657,0.5884519522793628
1290.935921,0.5647568468638197
1290.996186,0.5688320815051765
1291.056451,0.5884519522793628
1291.116716,0.5828356711680914
1291.176981,0.5607052009946243
1291.237246,0.5661082299873873
1291.297511,0.5870413609805346
1291.357776,0.5814385427819729
1291.418041,0.5580258452617887
1291.478306,0.5620525096006305
1291.538571,0.5814385427819729
1291.598836,0.5729367226733852
1291.659101,0.554022488554536
1291.719366,0.5607052009946243
1291.779631,0.5800447634834683
1291.839896,0.5715633232774759
1291.900161,0.5487348078430763
1291.960426,0.5513750664721382
1292.020691,0.5674685214361557
1292.080956,0.5607052009946243
1292.141221,0.5474194233969728
1292.201486,0.559361122052126
1292.261751,0.5772729927569193
1292.322016,0.5661082299873873
1292.382281,0.5487348078430763
1292.442546,0.5580258452617887
1292.502811,0.5715633232774759
1292.563076,0.555353739389068
1292.623341,0.5355505477455561
1292.683606,0.5487348078430763
1292.743871,0.5688320815051765
1292.804136,0.559361122052126
1292.864401,0.5394150323578101
1292.924666,0.5487348078430763
1292.984931,0.5647568468638197
1293.045196,0.5526999558629935
1293.105461,0.5342667675833758
1293.165726,0.5421947634129952
1293.22599,0.559361122052126
1293.286255,0.5500533530031902
1293.34652,0.5342667675833758
1293.406785,0.5408950562532551
1293.46705,0.555353739389068
1293.527315,0.5487348078430763
1293.58758,0.5368374126803721
1293.647845,0.5408950562532551
1293.70811,0.54480355436679
1293.768375,0.5329913946865513
1293.82864,0.5278991591365095
1293.888905,0.5421947634129952
1293.94917,0.5500533530031902
1294.009435,0.5342667675833758
1294.0697,0.5228608037285104
1294.129965,0.5355505477455561
1294.19023,0.5434975936160716
1294.250495,0.5317137491272446
1294.31076,0.524117176701968
1294.371025,0.5381273698001694
1294.43129,0.5434975936160716
1294.491555,0.5253765685918125
1294.55182,0.515395866902272
1294.612085,0.5278991591365095
1294.67235,0.5368374126803721
1294.732615,0.5228608037285104
1294.79288,0.5166291361939256
1294.853145,0.5291676386850253
1294.91341,0.5355505477455561
1294.973675,0.5203622891981299
1295.03394,0.5129278946131399
1295.094205,0.5266389866521446
1295.15447,0.5329913946865513
1295.214735,0.5203622891981299
1295.275,0.5141603999750433
1295.335265,0.524117176701968
1295.39553,0.5278991591365095
1295.455794,0.515395866902272
1295.516059,0.5129278946131399
1295.576324,0.5266389866521446
1295.636589,0.5291676386850253
1295.696854,0.5129278946131399
1295.757119,0.5068146115258436
1295.817384,0.5191149171492515
1295.877649,0.5228608037285104
1295.937914,0.5104717402053901
1295.998179,0.5068146115258436
1296.058444,0.5191149171492515
1296.118709,0.5216074424347279
1296.178974,0.5080324273879887
1296.239239,0.5054278402345421
1296.299504,0.5166291361939256
1296.359769,0.5178705352037313
1296.420034,0.5054278402345421
1296.480299,0.5042162678863518
1296.540564,0.5178705352037313
1296.600829,0.5203622891981299
1296.661094,0.5054278402345421
1296.721359,0.5006039547478435
1296.781624,0.5104717402053901
1296.841889,0.5129278946131399
1296.902154,0.5018068471327118
1296.962419,0.5018068471327118
1297.022684,0.5116983437173278
1297.082949,0.50925316951832
1297.143214,0.49701752099292856
1297.203479,0.49701752099292856
1297.263744,0.50925316951832
1297.324009,0.50925316951832
1297.384274,0.4958261092085644
1297.444539,0.49463755338396015
1297.504804,0.5068146115258436
1297.565069,0.50925316951832
1297.625334,0.4958261092085644
1297.685599,0.4922689822461028
1297.745863,0.5030126299264072
1297.806128,0.5054278402345421
1297.866393,0.4982068135065424
1297.926658,0.4982068135065424
1297.986923,0.5054278402345421
1298.047188,0.5030126299264072
1298.107453,0.4934518466730309
1298.167718,0.49463755338396015
1298.227983,0.5030126299264072
1298.288248,0.5030126299264072
1298.348513,0.4934518466730309
1298.408778,0.4922689822461028
1298.469043,0.5006039547478435
1298.529308,0.5006039547478435
1298.589573,0.4922689822461028
1298.649838,0.49109386420396095
1298.710103,0.49701752099292856
1298.770368,0.4958261092085644
1298.830633,0.49109386420396095
1298.890898,0.4922689822461028
1298.951163,0.4982068135065424
1299.011428,0.4958261092085644
1299.071693,0.49109386420396095
1299.131958,0.4934518466730309
1299.192223,0.4994039458431386
1299.252488,0.49463755338396015
1299.312753,0.48757068703959633
1299.373018,0.4887422620161072
1299.433283,0.49463755338396015
1299.493548,0.4934518466730309
1299.553813,0.48757068703959633
1299.614078,0.48757068703959633
1299.674343,0.4899166521493986
1299.734608,0.48524080796380964
1299.794873,0.48060959079539184
1299.855138,0.48407762640089913
1299.915403,0.4887422620161072
1299.975668,0.48524080796380964
1300.035932,0.479457510826444
1300.096197,0.48175962145660883
1300.156462,0.4864067845151157
1300.216727,0.482917233126455
1300.276992,0.4771616292982356
1300.337257,0.4783081925340841
1300.397522,0.48060959079539184
1300.457787,0.4771616292982356
1300.518052,0.47488149038623423
1300.578317,0.48060959079539184
1300.638582,0.48407762640089913
1300.698847,0.4783081925340841
1300.759112,0.4701845508341831
1300.819377,0.4713143489716471
1300.879642,0.47488149038623423
1300.939907,0.4701845508341831
1301.000172,0.4668160481922082
1301.060437,0.4701845508341831
1301.120702,0.47358209608571195
1301.180967,0.4690621515590945
1301.241232,0.4645807002877227
1301.301497,0.4679377522142781
1301.361762,0.4701845508341831
1301.422027,0.4645807002877227
1301.482292,0.4590482291686597
1301.542557,0.4623606799268047
1301.602822,0.4668160481922082
1301.663087,0.4634716782233057
1301.723352,0.46125234482909844
1301.783617,0.4645807002877227
1301.843882,0.4679377522142781
1301.904147,0.4623606799268047
1301.964412,0.4568500774532169
1302.024677,0.45794783442054204
1302.084942,0.46125234482909844
1302.145207,0.4568500774532169
1302.205472,0.4514051525792612
1302.265737,0.4535771058292931
1302.326001,0.45575495194360083
1302.386266,0.4514051525792612
1302.446531,0.44817118956119395
1302.506796,0.4524898260329527
1302.567061,0.4535771058292931
1302.627326,0.4470968684073058
1302.687591,0.4405593982077475
1302.747856,0.4437384352236271
1302.808121,0.4470968684073058
1302.868386,0.44267916669355667
1302.928651,0.43844978022996195
1302.988916,0.4416180105901711
1303.049181,0.4460251225326159
1303.109446,0.4416180105901711
1303.169711,0.43740313649268947
1303.229976,0.4395033234486756
1303.290241,0.44267916669355667
1303.350506,0.43844978022996195
1303.410771,0.4321899881637847
1303.471036,0.4342651442381732
1303.531301,0.43740313649268947
1303.591566,0.4342651442381732
1303.651831,0.42806509664527975
1303.712096,0.4270389722551389
1303.772361,0.42806509664527975
1303.832626,0.4270389722551389
1303.892891,0.42499409681552863
1303.953156,0.42499409681552863
1304.013421,0.42499409681552863
1304.073686,0.41892641290878185
1304.133951,0.41577958620063626
1304.194216,0.41792219506124234
1304.254481,0.41892641290878185
1304.314746,0.4147829116815814
1304.375011,0.41082415613130757
1304.435276,0.41280085235642283
1304.495541,0.41378862631324453
1304.555806,0.40983936038419094
1304.61607,0.4049547283400813
1304.676335,0.40592778689129083
1304.7366,0.40690318358767524
1304.796865,0.4030196334435257
1304.85713,0.3991731485333936
1304.917395,0.39726170854636556
1304.97766,0.3953633751006589
1305.037925,0.3895823543300935
1305.09819,0.3858641169966401
1305.158455,0.3877168398458577
1305.21872,0.3886484777798223
1305.278985,0.3840164072859631
1305.33925,0.3812652316460798
1305.399515,0.3821775453302977
1305.45978,0.3821775453302977
1305.520045,0.37852998069791527
1305.58031,0.3731256696985113
1305.640575,0.3713389580224661
1305.70084,0.3695608020124405
1305.761105,0.3658982462297604
1305.82137,0.36327324021856267
1305.881635,0.36327324021856267
1305.9419,0.3615337068854158
1306.002165,0.35640056431903283
1306.06243,0.35384369602744703
1306.122695,0.3546939407835027
1306.18296,0.35384369602744703
1306.243225,0.35046304961170366
1306.30349,0.3479487778943264
1306.363755,0.34711470211866713
1306.42402,0.34379834496226247
1306.484285,0.33796937301037827
1306.54455,0.3355447327042427
1306.604815,0.33635100720512223
1306.66508,0.33393797728523716
1306.725345,0.32837468179704044
1306.78561,0.32523736805229614
1306.845874,0.3260188751690383
1306.906139,0.3244577343036931
1306.966404,0.3189566751492759
1307.026669,0.3143966102917489
1307.086934,0.313642963165351
1307.147199,0.3106463972489532
1307.207464,0.3069409178241609
1307.267729,0.30473888006455646
1307.327994,0.30473888006455646
1307.388259,0.3018273843555924
1307.448524,0.295289218862396
1307.508789,0.2917669242710291
1307.569054,0.2917669242710291
1307.629319,0.28897936349817077
1307.689584,0.2834838851313853
1307.749849,0.2806912410655934
1307.810114,0.2813657090820259
1307.870379,0.2786775222170338
1307.930644,0.2733779524618987
1307.990909,0.2701170217477157
1308.051174,0.26882356681858904
1308.111439,0.2650067451297589
1308.171704,0.2604876051288504
1308.231969,0.2586188300353607
1308.292234,0.25799888907000584
1308.352499,0.25553395037138726
1308.412764,0.250098609722615
1308.473029,0.24761008697677306
1308.533294,0.24583369702835253
1308.593559,0.2411828305790579
1308.653824,0.23546335093329712
1308.714089,0.23377410339525737
1308.774354,0.23489891648332564
1308.834619,0.23256163321217632
1308.894884,0.22652499204308585
1308.955149,0.22275116111663013
1309.015414,0.22115311263468887
1309.075679,0.21740354458263497
1309.135943,0.21224797382674304
1309.196208,0.20921350362455757
1309.256473,0.20771257622111391
1309.316738,0.20474294776342764
1309.377003,0.2012716078999675
1309.437268,0.2003078191255799
1309.497533,0.19887078236819575
1309.557798,0.19368929034593027
1309.618063,0.18813415127705943
1309.678328,0.18589003310014968
1309.738593,0.18633670497143315
1309.798858,0.18323239752344386
1309.859123,0.1779771691711307
1309.919388,0.17501212880554798
1309.979653,0.17417408350504887
1310.039918,0.17128952937661712
1310.100183,0.16756230947919307
1310.160448,0.16556357813820718
1310.220713,0.16437580150269057
1310.280978,0.1597252703337898
1310.341243,0.15403121535475384
1310.401508,0.1518290594294306
1310.461773,0.1518290594294306
1310.522038,0.14965838732190537
1310.582303,0.14536608415474894
1310.642568,0.14260167855475597
1310.702833,0.14090068478658416
1310.763098,0.13784850316560157
1310.823363,0.13490290250838552
1310.883628,0.13361403112546008
1310.943893,0.13233747370621393
1311.004158,0.12854194598680282
1311.064423,0.12489273875622028
1311.124688,0.12340298230687619
1311.184953,0.1222239819332326
1311.245218,0.11900378257871827
1311.305483,0.11563691960351102
1311.365748,0.11393809550082835
1311.426012,0.1125790091817297
1311.486277,0.10913168572853912
1311.546542,0.10599111596854072
1311.606807,0.10498896810616164
1311.667072,0.10398589645982328
1311.727337,0.1010338166361776
1311.787602,0.09813609884770125
1311.847867,0.09696550328203589
1311.908132,0.09603908835702411
1311.968397,0.09306100808401803
1312.028662,0.09041907745990588
1312.088927,0.08955520752648212
1312.149192,0.08869959106437038
1312.209457,0.08594910158251981
1312.269722,0.08350907252780793
1312.329987,0.08229046784997593
1312.390252,0.08091953606128532
1312.450517,0.07787891735700261
1312.510782,0.07527554232929806
1312.571047,0.07474297881643935
1312.631312,0.07420676206571793
1312.691577,0.0720712547529225
1312.751842,0.06986433422114238
